node_id,wire_profile,degree,admitted,routes_current,routes_hwm,discoveries_hwm,candidates_hwm,q0_hwm,q1_hwm,pending_q1_hwm,paths_hwm,flows_hwm,app_generated,app_accepted,origin_delivered,duplicate_deliveries,q0_generated,q0_accepted,q0_delivered,q1_generated,q1_accepted,q1_delivered,delivery_pct,payload_delivered_bytes,origin_wire_bytes,wire_efficiency_pct,latency_p50_ms,latency_p95_ms,latency_p99_ms,latency_max_ms,frames_tx,frames_rx,forwarded_frames_tx,control_frames_tx,business_frames_tx,wire_bytes_tx,wire_bytes_rx,no_space,no_route,link_down,other_rejected,core_tx_sent,core_rx_delivered,route_requests_sent,route_errors_sent,control_budget_dropped,host_work_us,node_storage_bytes
1,W3,3,3,8,8,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1188,13.468013,10,10,10,10,46,126,30,6,40,2148,5988,0,0,0,0,46,50,0,0,0,88,9400
2,W3,4,4,8,8,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1264,12.658228,10,10,10,10,58,98,40,8,50,2704,4624,0,0,0,0,58,40,0,0,0,86,9400
3,W3,4,4,6,6,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1264,12.658228,10,10,10,10,48,48,30,8,40,2224,2224,0,0,0,0,48,10,0,0,0,62,9400
4,W3,4,4,6,6,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1264,12.658228,10,10,10,10,48,38,30,8,40,2224,1744,0,0,0,0,48,0,0,0,0,59,9400
5,W3,4,4,7,7,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1264,12.658228,10,10,10,10,48,48,30,8,40,2224,2224,0,0,0,0,48,10,0,0,0,63,9400
6,W3,1,1,4,4,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1036,15.444015,10,10,10,10,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,16,9400
7,W3,1,1,4,4,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1036,15.444015,10,10,10,10,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,18,9400
8,W3,1,1,5,5,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1036,15.444015,10,10,10,10,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,16,9400
9,W3,1,1,5,5,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1036,15.444015,10,10,10,10,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,16,9400
10,W3,1,1,5,5,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,0,0.000000,0,1036,0.000000,0,0,0,0,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,16,9400
11,W3,1,1,5,5,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,0,0.000000,0,1036,0.000000,0,0,0,0,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,17,9400
12,W3,1,1,5,5,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,0,0.000000,0,1036,0.000000,0,0,0,0,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,15,9400
13,W3,1,1,5,5,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,0,0.000000,0,1036,0.000000,0,0,0,0,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,16,9400
14,W3,1,1,5,5,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1036,15.444015,10,10,10,10,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,15,9400
15,W3,1,1,5,5,0,0,0,0,0,0,0,10,10,10,0,0,0,0,10,10,10,100.000000,160,1036,15.444015,10,10,10,10,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,16,9400
16,W3,1,1,5,5,0,0,0,0,0,0,0,10,10,0,0,0,0,0,10,10,0,0.000000,0,1036,0.000000,0,0,0,0,12,2,0,2,10,556,76,0,0,0,0,12,0,0,0,0,15,9400
